1.157424	1.015339	0.806038	0.970687	0.833932	
1.096660	1.032656	0.822962	0.988900	0.864474	
1.116260	1.020467	0.883614	0.925129	0.880958	
1.046152	0.987402	1.009647	0.973558	0.918517	
1.090300	1.013463	0.961294	0.979365	0.935597	
1.095567	0.909770	0.964789	0.973000	0.923352	
1.057746	0.934162	0.987666	0.950563	0.949186	
1.077194	0.998470	1.052457	0.991507	0.891439	
1.069707	0.980357	1.024703	0.934801	0.903824	
0.933070	0.924209	1.026148	1.035100	0.904791	
0.931147	0.962005	1.050906	1.062111	0.955829	
1.134834	1.005777	1.051973	1.054091	0.926538	
0.984633	1.045033	0.994006	1.006656	0.901833	
1.010787	0.985417	0.971868	1.091548	0.902847	
1.020556	0.985376	0.961518	1.074787	0.864525	
0.968538	0.972231	0.913156	1.046840	0.940582	
0.996495	0.989702	0.949836	1.112833	0.933769	
0.985619	1.028557	0.886902	1.092332	0.892680	
1.002945	1.004030	0.852848	1.066145	0.876028	
1.238845	1.075409	0.959804	1.056538	1.057406	
1.169611	1.121388	1.008150	1.068439	1.081302	
1.138919	1.111856	0.975820	1.069968	1.044607	
1.171567	1.136830	1.053513	1.068516	1.022594	
1.183731	1.155146	1.005184	1.033302	1.076359	
1.192537	1.110147	1.024329	1.054682	1.010486	
1.166286	1.131952	0.982970	1.013961	1.041405	
1.127282	1.108070	1.014994	1.029399	1.072904	
1.081457	1.141639	0.991235	1.063278	1.019539	
1.059234	1.162620	0.958587	1.002303	1.075064	
1.180116	1.124768	1.026585	1.018000	0.999788	
0.958841	1.079790	0.960845	1.005315	1.063358	
1.094547	1.081039	0.958213	1.039612	1.018459	
1.085157	1.082958	0.938561	1.050797	1.031053	
1.029252	1.090309	1.005778	1.025058	1.054577	
1.051990	1.159342	0.931647	0.977004	1.052685	
1.020712	1.079222	0.948447	1.054094	1.048702	
1.060156	1.118348	0.936209	1.053945	0.963075	
1.138749	1.098942	0.994274	1.055423	0.964364	
1.145343	1.072328	0.928761	1.037997	0.971871	
1.087070	1.093906	0.912832	1.056199	0.976987	
1.110489	1.117468	0.972244	0.996796	1.051778	
1.047898	1.111871	0.959859	1.049141	1.033452	
1.074686	1.123041	0.947860	0.983892	0.996522	
1.071431	1.104048	0.980118	1.058628	0.976009	
1.044475	1.067991	1.018533	1.010076	0.988508	
1.090132	1.088270	0.963963	1.083149	0.977864	
1.045856	1.113569	0.987238	0.975410	0.995910	
1.006502	1.054118	0.971741	0.990332	1.009140	
0.940430	1.095169	0.982636	1.012867	1.024005	
1.004560	0.979452	0.988150	0.939260	1.094702	
0.978918	1.030836	0.984586	0.978451	1.062354	
0.977985	1.007132	0.979009	0.917066	1.047120	
0.976620	1.017396	0.991929	1.049978	0.954166	
0.957548	1.034431	0.940485	1.102984	0.930019	
0.973981	1.019067	0.904024	1.059882	0.913844	
1.058757	0.983826	0.909851	1.035940	0.936350	
1.012341	1.010226	0.941305	1.133082	0.981947	
1.016619	0.984833	0.949952	1.017228	0.950306	
1.059713	1.014196	0.943671	1.112628	0.949129	
0.946433	1.101780	0.971580	1.116155	0.952861	
0.959944	1.029603	0.979112	1.054281	0.974144	
1.103679	1.108562	0.992804	1.176553	1.119643	
0.992028	1.049580	0.976176	1.062599	1.105206	
1.101768	0.999078	1.047331	1.138293	1.097389	
1.103692	1.045355	1.056287	1.085655	1.114548	
1.039447	0.994388	1.052882	1.119025	1.075454	
1.070255	1.020286	1.058096	1.039300	1.101514	
1.049554	0.988098	1.044355	1.033653	1.063585	
1.067458	1.048015	0.992299	1.020152	1.115350	
0.997813	1.093140	1.017666	1.052589	1.137877	
1.030419	0.963093	1.015778	1.043266	1.058897	
0.942697	1.054597	0.916742	1.060416	1.063402	
0.999850	1.024062	0.987443	1.013718	1.068007	
1.041754	1.029124	0.952647	1.097169	1.101910	
0.946658	0.975431	0.968376	1.057905	1.107693	
0.929534	1.023345	0.943352	1.069411	1.032741	
0.942275	1.035945	0.923767	1.055607	1.048675	
0.875406	1.042579	0.889886	1.020370	1.074913	
0.991990	1.039477	0.883607	1.002696	1.197871	
0.907817	1.001470	0.879368	1.073467	1.155676	
1.026554	1.072746	0.835788	1.089594	1.044318	
1.025174	1.002360	0.877316	1.086787	1.079153	
1.025321	1.044742	0.876596	1.117813	1.105113	
1.036572	1.080554	0.932212	1.130668	1.070093	
0.961613	1.017560	0.898632	1.091377	1.030974	
1.079742	1.078896	0.951175	1.131978	1.054605	
1.030288	1.086195	0.953128	1.091542	1.053054	
0.934699	1.058166	0.953076	1.050148	1.050309	
0.950953	1.072636	0.947210	1.162068	1.093995	
0.989563	1.053010	0.966457	1.113630	1.153933	
1.068093	0.966294	0.860697	1.045732	1.093253	
0.969754	0.957761	0.805833	1.082834	1.095076	
0.857156	0.976519	0.798825	1.058188	1.013208	
1.027241	1.049312	0.765773	1.117824	0.931606	
1.051342	1.059766	0.754852	1.109077	0.953462	
1.011029	1.062803	0.693197	1.067405	0.984165	
1.047289	0.979352	0.780364	1.108169	0.996095	
1.021224	1.037204	0.787964	1.067965	0.962018	
0.991652	1.010903	0.769556	1.087732	1.044251	
1.022526	0.976667	0.785795	1.001610	1.066314	
1.037280	1.075855	0.821770	1.069262	1.084869	
1.015737	1.094016	1.017182	1.172613	1.054850	
1.024092	1.106349	1.004493	1.180119	1.028732	
1.067747	1.139225	1.018683	1.149400	1.040088	
1.014965	1.040737	0.978670	1.118528	1.120417	
1.005808	1.042406	1.075806	1.135138	1.089429	
0.991266	1.126153	1.004833	1.081794	1.069551	
0.990611	1.132066	0.987375	1.102846	1.118276	
0.985598	1.063694	1.022786	1.098746	1.125223	
0.924263	1.040650	0.980759	1.074715	1.066470	
0.928721	1.013717	0.937673	1.127031	1.032628	
0.959902	1.083545	0.921417	1.068729	1.050811	
0.919977	1.083736	0.892732	1.189800	1.090271	
0.966689	1.042478	0.916352	1.104769	1.090936	
0.938166	1.052475	0.909675	1.171283	1.036786	
1.025077	0.932718	0.944995	0.989193	1.040475	
1.066450	1.046960	0.995250	1.211942	1.063331	
0.991650	1.080428	0.965466	1.038318	1.046769	
1.140914	1.050144	1.072893	1.063765	1.018629	
1.050909	1.067477	0.975843	1.014947	1.053039	
1.153105	1.069067	0.982552	1.143095	1.009972	
1.130799	1.051335	1.021545	1.079296	1.041721	
1.074343	1.062393	1.037326	1.058819	1.019121	
1.064639	1.015713	1.080168	1.087486	1.101860	
1.068574	1.019221	1.020739	1.026386	1.098422	
1.083898	1.051970	1.050162	1.008341	1.065019	
0.997187	1.030841	1.018741	1.018555	1.093584	
1.092785	1.039941	1.041808	1.080188	1.086602	
1.119928	1.023840	1.020214	1.051259	1.016968	
0.987958	1.106829	0.963389	1.134039	0.950549	
1.057028	1.090011	0.973739	1.114605	0.948905	
0.993790	1.019756	1.021991	1.118027	0.900799	
0.997727	1.078692	0.942293	1.145606	0.925592	
0.982233	0.990537	0.981518	1.073594	0.919646	
1.030702	1.005931	0.939402	1.128351	0.947041	
1.031052	1.065370	1.022112	1.093022	0.969728	
1.036490	1.055440	0.954003	1.142074	0.938007	
1.143839	1.052478	0.998057	1.113000	0.950009	
1.069466	1.034433	1.003574	1.117678	0.990063	
1.003176	1.062397	0.960688	1.149472	1.154672	
1.029315	1.060824	0.924619	1.170394	1.086864	
1.024927	1.021656	0.958815	1.207556	1.061270	
1.022581	1.089432	0.899850	1.171433	1.113831	
0.959171	1.070229	0.906149	1.152892	1.100987	
0.945823	1.081987	0.889709	1.131926	1.132841	
0.938654	1.069477	0.939930	1.206533	1.096763	
0.928653	1.063466	0.901530	1.201631	1.136522	
1.032519	1.109991	0.919275	1.120007	1.120224	
1.090832	1.091702	0.923245	1.159595	1.142793	
0.923289	1.020777	0.907394	1.161682	1.024271	
0.918435	1.069921	0.956277	1.173345	1.043022	
0.966034	1.023988	0.933732	1.160083	1.095949	
0.957658	1.042208	0.865681	1.156940	1.073426	
1.023332	1.064077	0.908680	1.121809	1.109265	
1.061974	1.056475	0.962233	1.132599	1.033570	
0.948214	1.041774	0.955288	1.179374	1.071900	
0.914600	1.083797	0.922339	1.123579	1.111967	
0.936081	1.124112	0.920431	1.143631	1.085177	
1.055966	1.114589	0.900372	1.112055	1.152689	
1.075229	1.065838	0.903932	1.162794	1.127077	
1.087748	1.052961	1.041436	1.151942	1.078968	
1.120296	1.119962	0.940089	1.123149	1.045617	
1.110000	1.048405	0.994930	1.026654	1.023251	
0.997990	1.135352	0.945624	1.097485	1.057048	
1.079110	1.067314	0.939422	1.098648	1.068694	
0.974047	1.106489	0.896149	1.057672	1.122044	
1.075490	1.045758	0.875108	1.053276	1.079312	
1.042047	1.078477	0.980013	1.081299	1.082578	
1.080173	1.036693	0.984749	1.093405	0.974779	
1.033577	1.004762	0.964283	1.172297	1.094697	
0.858207	0.950913	0.953454	1.046323	0.992793	
0.898230	0.986026	0.904045	1.068750	0.943185	
0.895832	1.030614	0.933888	1.137623	0.937337	
0.971970	0.990903	1.017917	1.068860	0.942187	
0.948952	0.946324	0.961521	1.043254	0.952307	
0.889132	1.076356	0.969387	1.047444	0.968735	
0.820502	0.993468	0.940150	1.077898	0.988385	
0.973255	0.968523	0.903657	1.021544	0.999965	
0.925220	1.010437	0.905478	1.080413	0.964498	
0.927057	1.000060	0.943933	1.095020	0.964283	
0.888673	1.040707	0.903193	1.099985	0.989772	
1.037475	1.006846	1.047862	0.973382	1.134000	
0.925032	0.987240	1.004168	1.082663	1.066598	
0.929135	1.039949	1.017212	1.083522	1.047964	
1.001969	0.983482	0.999048	1.088551	1.066196	
0.872809	0.969196	1.005009	1.132467	1.052815	
0.901697	0.967259	1.042966	1.062264	1.009191	
0.863263	0.970451	1.065907	1.078649	0.963534	
0.826164	0.969334	1.045253	1.068269	1.007500	
0.880169	0.992804	1.028190	1.043471	1.057437	
0.888166	0.998202	1.034026	1.047309	1.025996	
