0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.506300	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1000.106028	
0.506300	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1000.106028	
0.506300	0.279525	0.848559	0.449237	0.279525	0.848559	0.449237	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	78.142628	237.218691	125.586366	720.128169	381.244325	201.835231	
0.506300	-0.279525	-0.848559	-0.449237	-0.279525	-0.848559	-0.449237	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	78.142628	237.218691	125.586366	720.128169	381.244325	201.835231	
0.506300	-0.719353	0.529524	0.449596	-0.719353	0.529524	0.449596	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	517.523423	-380.954742	-323.452139	280.425018	238.096714	202.157587	
0.506300	0.719353	-0.529524	-0.449596	0.719353	-0.529524	-0.449596	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	517.523423	-380.954742	-323.452139	280.425018	238.096714	202.157587	
0.506300	-0.719353	-0.529524	0.449596	-0.719353	-0.529524	0.449596	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	517.523423	380.954742	-323.452139	280.425018	-238.096714	202.157587	
0.506300	0.719353	0.529524	-0.449596	0.719353	0.529524	-0.449596	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	517.523423	380.954742	-323.452139	280.425018	-238.096714	202.157587	
0.506300	0.279525	-0.848559	0.449237	0.279525	-0.848559	0.449237	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	78.142628	-237.218691	125.586366	720.128169	-381.244325	201.835231	
0.506300	-0.279525	0.848559	-0.449237	-0.279525	0.848559	-0.449237	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	78.142628	-237.218691	125.586366	720.128169	-381.244325	201.835231	
0.506300	0.892413	0.000000	0.451220	0.892413	0.000000	0.451220	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	796.485004	0.000000	402.717137	0.000000	0.000000	203.621024	
0.506300	-0.892413	0.000000	-0.451220	-0.892413	0.000000	-0.451220	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	796.485004	0.000000	402.717137	0.000000	0.000000	203.621024	
0.506300	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	500.053014	0.000000	-0.000000	0.000000	0.000000	500.053014	
0.506300	0.000000	0.000000	1.000000	0.310217	0.950666	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.122466	147.472074	-0.000000	451.930548	-0.000000	500.053014	
0.506300	0.000000	0.000000	1.000000	-0.808304	0.588765	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	326.712590	-237.975837	0.000000	173.340424	-0.000000	500.053014	
0.506300	0.000000	0.000000	1.000000	-0.808304	-0.588765	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	326.712590	237.975837	0.000000	173.340424	0.000000	500.053014	
0.506300	0.000000	0.000000	1.000000	0.310217	-0.950666	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.122466	-147.472074	-0.000000	451.930548	0.000000	500.053014	
0.506300	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	500.053014	0.000000	-0.000000	0.000000	0.000000	500.053014	
0.506300	0.000000	0.000000	-1.000000	-0.310217	0.950666	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.122466	-147.472074	-0.000000	451.930548	0.000000	500.053014	
0.506300	0.000000	0.000000	-1.000000	0.808304	0.588765	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	326.712590	237.975837	0.000000	173.340424	0.000000	500.053014	
0.506300	0.000000	0.000000	-1.000000	0.808304	-0.588765	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	326.712590	-237.975837	0.000000	173.340424	-0.000000	500.053014	
0.506300	0.000000	0.000000	-1.000000	-0.310217	-0.950666	0.000000	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.122466	147.472074	-0.000000	451.930548	-0.000000	500.053014	
0.506300	0.279525	0.848559	0.449237	0.672391	0.160571	-0.722570	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	265.150272	172.598351	-180.157340	372.956981	132.604127	361.998774	
0.506300	0.279525	0.848559	0.449237	-0.449596	0.529524	-0.719353	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	140.150107	-0.439011	224.519253	500.276594	0.144792	359.679327	
0.506300	0.279525	0.848559	0.449237	-0.946927	0.159483	0.279094	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	487.454667	43.092149	-69.361911	372.782770	212.879862	139.868590	
0.506300	0.279525	0.848559	0.449237	-0.140239	-0.430733	0.891517	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.905790	148.815237	0.274012	452.839323	-1.401005	498.360915	
0.506300	0.279525	0.848559	0.449237	0.858756	-0.429378	0.279595	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	407.841091	-65.775543	182.857761	452.256529	130.589873	140.008408	
0.506300	-0.279525	-0.848559	-0.449237	0.449596	-0.529524	0.719353	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	140.150107	-0.439011	224.519253	500.276594	0.144792	359.679327	
0.506300	-0.279525	-0.848559	-0.449237	-0.672391	-0.160571	0.722570	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	265.150272	172.598351	-180.157340	372.956981	132.604127	361.998774	
0.506300	-0.279525	-0.848559	-0.449237	-0.858756	0.429378	-0.279595	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	407.841091	-65.775543	182.857761	452.256529	130.589873	140.008408	
0.506300	-0.279525	-0.848559	-0.449237	0.140239	0.430733	-0.891517	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	48.905790	148.815237	0.274012	452.839323	-1.401005	498.360915	
0.506300	-0.279525	-0.848559	-0.449237	0.946927	-0.159483	-0.279094	0.001700	0.009900	0.015700	0.000100	0.052000	1000.000000	487.454667	43.092149	-69.361911	372.782770	212.879862	139.868590	
