0.992303	1.013619	0.687653	0.957947	0.884031	
1.228846	1.134322	1.048192	1.049045	1.020301	
1.084304	1.074252	0.971288	1.007101	0.932988	
1.087420	1.113606	0.943022	1.105410	1.051302	
1.038607	1.022777	0.929276	1.117220	1.047887	
0.975747	1.004111	0.968173	1.144498	1.072484	
1.093778	0.955825	1.005498	1.047410	1.119534	
1.003667	1.131246	0.892784	1.182436	1.143466	
0.974099	1.090711	0.932212	1.127672	1.053798	
0.868197	0.965714	1.070062	1.060159	1.023708	
1.077789	0.974094	1.109038	0.935434	0.924868	
1.068241	0.986093	1.145091	0.865818	0.956017	
0.946770	1.013219	1.015195	0.983699	0.950865	
0.985429	0.953855	0.943307	1.029617	0.958938	
0.908391	1.023255	0.979250	1.012955	1.022144	
1.000264	0.926365	1.100309	0.825942	0.930242	
0.966635	0.967281	0.920082	1.089210	0.960715	
0.915880	0.887734	0.953793	0.902581	0.930385	
1.028364	0.950214	1.004219	0.732017	0.867237	
1.006248	0.966405	1.162308	0.984864	0.980975	
1.042353	1.026895	0.837203	1.010259	0.807594	
0.979707	0.988618	0.974107	1.031718	0.907412	
0.951674	0.976730	0.783047	0.969217	0.805038	
1.115460	1.054639	0.902873	0.931917	0.863407	
0.935370	0.953917	0.967107	0.943833	0.960420	
0.993705	0.944039	1.032504	1.038169	0.937433	
0.918775	0.956900	1.045626	1.017432	0.938158	
1.105769	1.017538	0.878161	0.958142	0.851851	
1.059612	0.915721	0.920485	0.941344	0.885340	
1.026411	0.946579	0.939956	1.085035	0.912262	
0.991688	0.977147	0.886324	0.946055	0.835261	
1.024008	0.976894	1.014314	0.920545	0.922350	
1.008097	0.968280	0.933241	1.037764	0.919944	
1.051841	0.956138	0.961327	0.908367	0.880018	
0.962329	0.960105	1.014772	0.951511	0.978139	
1.007733	0.935725	0.982180	1.031881	0.928440	
0.957126	0.934210	1.030897	0.956887	0.874269	
0.976476	1.026466	0.809613	0.967287	0.824954	
0.979960	0.952816	0.916434	0.918533	0.901647	
0.944652	0.897653	1.022726	0.873875	0.846257	
0.915558	0.942590	0.984126	1.100845	0.927105	
1.019930	0.912918	0.921484	1.025783	0.936304	
0.991185	1.017003	0.984235	1.061252	0.868986	
1.023955	0.971761	0.981834	0.982074	0.979037	
0.967619	0.961513	0.880362	0.990305	0.905151	
0.938556	0.903440	0.937591	0.909001	0.908788	
0.997008	1.017841	0.750226	1.005082	0.806859	
1.060884	1.066449	0.811854	0.962011	0.835550	
0.921655	0.926328	0.913127	0.930320	0.862724	
1.025220	0.856298	0.939274	0.897973	0.921673	
0.897248	0.883448	0.947263	0.909243	0.886498	
0.984360	0.930419	1.015344	1.047049	0.899067	
0.962806	0.994296	0.956698	1.020137	0.809755	
0.891639	0.884306	0.894658	1.035219	0.850370	
0.951565	1.006802	0.835829	0.993626	0.797453	
0.994494	0.923100	0.909602	0.894257	0.832083	
0.961597	0.924218	0.814271	0.926795	0.841781	
0.984813	0.927756	0.875050	0.901414	0.856084	
0.868642	0.918803	0.954038	1.007695	0.916230	
0.951147	0.853908	0.910693	0.962494	0.862114	
0.954816	0.911882	0.835413	0.938990	0.836412	
0.970411	0.910847	0.897519	0.914204	0.794691	
0.977508	0.908829	0.996622	0.950433	0.862569	
0.927956	0.879445	0.976773	1.045691	0.868302	
0.894770	0.974131	1.031596	0.981616	0.780779	
0.928549	0.844581	0.832850	0.822019	0.799217	
0.881452	0.782149	0.951575	0.916746	0.815649	
